id,villcode,villname,gewocode
1,0101001,CHAKHAR,001
2,0101044,DEKILING,001
3,0101003,CHAMKHAR THROM,001
4,0101004,CHANGWA,001
5,0101005,DAMPHEL,001
6,0101006,DAWATHANG,001
7,0101007,DHUR DOK,001
8,0101008,DHUR LUSIBE,001
9,0101009,DHUR MOEN,001
10,0101010,DODRONG,001
11,0101011,DORJIBE,001
12,0101012,GOLING,001
13,0101013,GONGKHAR,001
14,0101014,GYELKHAR,001
15,0101015,JAKAR,001
16,0101016,JAKAR LHAKHANG,001
17,0101017,JAMPEL LHAKHANG,001
18,0101018,KENCHOSUM,001
19,0101019,KHANGDOK,001
20,0101020,KHARSA,001
21,0101021,KHARSUM,001
22,0101022,LAMAGONPA,001
23,0101023,NANGLAKHANG,001
24,0101024,NANGSEPHEL/TENDOK,001
25,0101025,NANGSEYPHEL,001
26,0101026,NORBUGANG,001
27,0101027,PANGREY,001
28,0101028,PETSELING,001
29,0101029,POENGAR,001
30,0101030,POTOLA,001
31,0101031,SAMTHANG,001
32,0101032,SARAM,001
33,0101033,SHUKDAK,001
34,0101034,TAMSHING,001
35,0101035,TASHILING,001
36,0101036,TENDOK,001
37,0101037,THANGBI,001
38,0101038,TORSHONG,001
39,0101039,WANGDICHOLING,001
40,0101040,ZANGLING,001
41,0101041,ZHAPTHANG,001
42,0101042,SANGSANGMA,001
43,0101043,TASHIGATSHEL,001
44,0101002,CHAMKHAR,001
45,0102021,URUDRANGBI,002
46,0102022,YAMTHRAG,002
47,0102023,YERANGBI,002
48,0102024,ZHICHA,002
49,0102025,ZHUREY,002
50,0102026,ZURGNEY/CHOTEN NENGPA,002
51,0102027,ZURNEY,002
52,0102001,BHIM,002
53,0102002,BULI,002
54,0102003,BULI/URU,002
55,0102004,CHEDEYPANG,002
56,0102005,CHODA,002
57,0102006,CHUNGPHEL,002
58,0102007,DOMKHAR,002
59,0102008,GEYTSA,002
60,0102009,NANGAR,002
61,0102010,NGANEY,002
62,0102011,PANGTEYGOENPA,002
63,0102012,PHURJON,002
64,0102013,SAMTENLING,002
65,0102014,TERZEY,002
66,0102015,THARPALING,002
67,0102016,THROMETH,002
68,0102017,THROMETH/SAMLING,002
69,0102018,TRAKAR,002
70,0102019,URSANG,002
71,0102020,URU,002
72,0103001,BENZABI,003
73,0103027,UGYENCHOLING,003
74,0103003,CHOJAM,003
75,0103004,CHUTOE,003
76,0103005,DAZUR,003
77,0103006,GAMLING,003
78,0103007,GANJU,003
79,0103008,JAMSHONG,003
80,0103009,JOG,003
81,0103010,KHANGRAB,003
82,0103011,KHOYAR,003
83,0103012,KIDZOM,003
84,0103013,KUNZANGDAK,003
85,0103014,LANGMALUNG,003
86,0103015,MESEYTHANG,003
87,0103016,NAMKHA,003
88,0103017,NANGNANG,003
89,0103018,NIMALUNG,003
90,0103019,PANGSHING,003
91,0103020,PHOM DRONG,003
92,0103021,REMOCHEN,003
93,0103022,SARMETH,003
94,0103023,SHOBUGONPA,003
95,0103024,TANDINGANG,003
96,0103025,TASHILING,003
97,0103026,TRALANG,003
98,0103002,BEYZUR,003
99,0104001,BETENG,004
100,0104002,PANGKHAR,004
101,0104003,SHINGKHAR,004
102,0104004,SHINGNEER,004
103,0104010,URA-TRABI,004
104,0104006,TANGSIBI,004
105,0104007,URA-CHARIPA,004
106,0104008,URA-TARSHONG,004
107,0104009,URA-TEOPA,004
108,0104005,SUMTHRANG,004
109,0202001,BJACHHO,005
110,0202002,MEPISA,005
111,0202005,WANGKHA,005
112,0202004,TSIMAKOTHI,005
113,0202003,TSIMALAKHA,005
114,0203001,BAIKINZA,006
115,0203015,ZAMSA,006
116,0203003,BONGO,006
117,0203004,CHASILAKHA,006
118,0203005,CHUNGKHA,006
119,0203006,DAMJI,006
120,0203007,GEDU,006
121,0203008,JUMJA,006
122,0203009,JUNGLAY,006
123,0203010,KETOKHA,006
124,0203011,MERITSHEMO,006
125,0203012,PAKSHIKHA,006
126,0203013,PHATSHUMA,006
127,0203014,TOKTOKHA,006
128,0203002,BOERI,006
129,0204001,BUNAKHA,007
130,0204002,DORGOEN,007
131,0204003,GANGKHA,007
132,0204004,JONGZHI,007
133,0204005,LOBNEYKHA,007
134,0204012,PAGA GOENPA,007
135,0204007,PAGA GOENPA,007
136,0204008,RIMTAKHA,007
137,0204009,SHEGOEN,007
138,0204010,SHEYUL,007
139,0204011,TSHAMDA,007
140,0204006,METEP,007
141,0205001,CHUMEYLAKHAR(BARKHEY),008
142,0205018,SHARPHUG(SANGKHU),008
143,0205003,TAPTHANGBOP(BICH SAURENI),008
144,0205004,DOJANGCHHEY(DOJANGCHEY),008
145,0205005,GAMANANG(GAMANA),008
146,0205006,GENGU,008
147,0205007,NIMGANG(GHAMDARA),008
148,0205008,RINCHENTSE(GURUNG GOAN),008
149,0205009,KEMALAKHA,008
150,0205010,KHAMEYTAPTHANG(LOWER SAURENI),008
151,0205011,PAGSHINGGANG(PAKSHINA),008
152,0205012,SAMARCHHEN(SAMACHIN),008
153,0205013,SILLANGSA(SILLEY),008
154,0205014,SINCHULA,008
155,0205015,TABJI(TABJEE),008
156,0205016,KHATEYTAPTHANG(UPPER SAURENI),008
157,0205017,YAGANG,008
158,0205002,DARLABUP(BICH DARLA),008
159,0206001,BABANA,009
160,0206002,DUNGNA,009
161,0206007,RUDINGKHA,009
162,0206005,MANGDOKHA,009
163,0206006,PANGU,009
164,0206003,EUZHI,009
165,0208006,TASHIGANG,010
166,0208005,PHUTSHA,010
167,0208004,PANGSELA,010
168,0208003,DAGA,010
169,0208002,CHEYUL,010
170,0208001,BACHHU,010
171,0208007,TSHEBJI,010
172,0207009,KAMJEE,011
173,0207008,TSHANGLINA,011
174,0207006,OMCHU,011
175,0207005,NAYEKHA,011
176,0207004,GEYGEON,011
177,0207003,DELIP,011
178,0207002,DAGPA,011
179,0207001,CHANGEYKHA,011
180,0209002,CHAGDOKHA(CHADOKHA),012
181,0209001,AUMLEY(AMOLAY),012
182,0209003,CHIMONGNA KA(CHIMUNA A),012
183,0209014,EUZHI,012
184,0209013,LOTOKHA,012
185,0209012,RUDINGKHA,012
186,0209011,PAMJI,012
187,0209010,JEDOKHA,012
188,0209004,CHIMONGNA KHA(CHIMUNA B),012
189,0209005,DAMCHEKHA,012
190,0209006,DOFAM,012
191,0209007,DOLEPCHEN,012
192,0209008,DUPANANG(DUBENI),012
193,0209009,JACHU,012
194,0210005,METAP GONPA,013
195,0210004,LOTOKHA,013
196,0210003,GUMINA,013
197,0210002,EUKHA,013
198,0210006,PANGU,013
199,0210007,PAPALING,013
200,0211007,CHONGEYKHA A,014
201,0211008,CHONGEYKHA B,014
202,0211009,DAJAYGANG,014
203,0211010,NYEDRAG(DAMDARA),014
204,0211011,DOPHULAKHA,014
205,0211012,KUNGKHA,014
206,0211013,LINGDEN,014
207,0211014,PACHHUDRAG(PACHU DARA),014
208,0211015,PACHHUGANG(PACHU TAR),014
209,0211016,PHUNTSHOLING,014
210,0211017,PHUNTSHOLING TOWN,014
211,0211018,WANGDIGATSHEL(RAMITAY),014
212,0211019,GANGTENG(SERINA),014
213,0211020,TASHIDINGKHA,014
214,0211021,PEKARSHING(TORIBARI),014
215,0211001,DOPHUGCHEN(AHALAY),014
216,0211002,PACHHUTHANG(BALDEN DARA),014
217,0211003,BOSOKHA,014
218,0211004,MARBJI(CHILAUNEY),014
219,0211005,DELING(CHOMCHEY),014
220,0211006,CHONGEYKHA A,014
221,0201017,SENGEYGANG(SINGI),015
222,0201001,TSHOCHHUNGNA(AHALAY),015
223,0201015,PEKARLING(PEKASEY),015
224,0201014,PANGNA GA(PANA C),015
225,0201013,PANGNA KHA(PANA B),015
226,0201012,PANGNA KA(PANA A),015
227,0201011,PETSHELNANG(PAKCHINA),015
228,0201010,KARMALING(MALBASAY),015
229,0201009,SONAMTHANG(KOTHILINE),015
230,0201008,KHEPAITHANG(KHAIBATAR),015
231,0201007,PHURPALING(GURUNG DARA),015
232,0201006,DUNGKARLING(GHUMAUNEY),015
233,0201005,DORUPHUG(DHUNGAYNA),015
234,0201004,THONGLING(DARAGOAN),015
235,0201003,KHATOB(BURKEY),015
236,0201002,RIGZINLING(BEHITAR),015
237,0201016,BAMENMO(RAGAYTUNG),015
238,0312005,KARMALING/KERABARI,016
239,0312006,GANGLINGNA/LABRANG,016
240,0312004,OMCHU(HOMA),016
241,0312003,LAPTSHAKHA(DEORALI),016
242,0312002,SENCHUTHANG(DALBARI),016
243,0312001,JEMATHANG(BALABAS),016
244,0301002,DOLEPCHEN,017
245,0301003,LATIDHAPPER,017
246,0301001,BANGLACHU,017
247,0301011,CHUKAM,017
248,0301010,MAMEYTHANG,017
249,0301004,NEDACHU,017
250,0301008,DORONACHEWA(THULO DORONA),017
251,0301007,SUSITHANG,017
252,0301006,DORONACHUNGWA(SANU DORONA),017
253,0301005,NIMTOLA,017
254,0301009,KOPCHEY,017
255,0302001,PANGNA,018
256,0302003,THANGNA,018
257,0302002,PANGSERBO,018
258,0303001,GANGJAB,019
259,0303002,GESARLING,019
260,0303003,PHUENSUMGANG,019
261,0303006,TRASHITHANG,019
262,0303005,TAJU,019
263,0303004,SAMTENGANG,019
264,0304005,UPPER GOSHI,020
265,0304004,LOWER GOSHI,020
266,0304003,GOSHI,020
267,0304002,DOGAK/KHAGOCHEN,020
268,0304001,BALAPGANG(BALAKGANG),020
269,0305006,JURUGANG,021
270,0305007,KANAKHA,021
271,0305008,KASHITHANG,021
272,0305009,KHAGOCHEN,021
273,0305010,LHALING,021
274,0305005,GANGJAB,021
275,0305004,DALITHANG,021
276,0305003,BUCHUNANG,021
277,0305002,BARTSA,021
278,0305001,AETOSI,021
279,0305011,LUNGTENGANG,021
280,0305015,TANABJI,021
281,0305014,PUNGSHI,021
282,0305013,NINDUKHA,021
283,0305012,NAMJEYGANG,021
284,0306001,AKHOCHEN,022
285,0306002,GIPSA,022
286,0306003,GUMLA,022
287,0306004,PANGSER(PAKSEY),022
288,0306005,POGTOG,022
289,0306006,THOMGANG,022
290,0307004,SIPA,023
291,0307003,KYAMGOAN,023
292,0307002,BANA,023
293,0307001,BALUNG,023
294,0307005,THASA,023
295,0313001,LUNGSERKHA(DARAGAON),024
296,0313002,TSHAMSHIGOSA(TSHEMJEENA/DEVITAR),024
297,0313003,LHAMOYZINGKHA/KALIKHOLA,024
298,0313004,MAJATHANG/LAMCHEY,024
299,0313005,KUNDRELTHANG/MAJIGAON,024
300,0313006,CHONGSAMLING/SIBSOONI,024
301,0313007,TSHEMJEENA,024
302,0314001,DAMCHUNA(ALLAY),025
303,0314002,OMCHUGANG(APGACHI),025
304,0314010,TSHELUTHANG(SUNTOLEY),025
305,0314009,YARPHELING(SOLMOLEY),025
306,0314008,NICHULA,025
307,0314007,LAKPALING(MANGLABAREY),025
308,0314006,DAMZEKESA(KATAREY),025
309,0314005,DARAGOAN,025
310,0314003,NELTSHOSA(BASINEY),025
311,0314004,DANGREYBUP(BICHGOAN),025
312,0308004,NAMCHALA,026
313,0308003,NORBULING(LODOMA),026
314,0308002,LANGCHENTHANG(HATHIKHARKA),026
315,0308001,GANGJAB(GOPENI),026
316,0308006,TASHIDING,026
317,0308005,SHAMDOLAY,026
318,0308007,TRASHIDING,026
319,0311009,ZINCHELA,027
320,0311010,GAKITHANG,027
321,0311008,TSHANGKHA,027
322,0311007,GUNGPASUMCHU(TISGHARAY),027
323,0311006,SALAMJEE,027
324,0311005,PETAYKHA,027
325,0311004,GAYLEGCHU,027
326,0311003,SATSHAMCHU(BUDHEYCHU),027
327,0311002,RONGCHU(BANDARCHU),027
328,0311001,BABYTHANG,027
329,0309011,TSENDAGANG/SUNTOLEY,028
330,0309001,DHARAY,028
331,0309013,RILANGTHANG(BARARANGATAR),028
332,0309014,GORTAPBOM(BARAGOMTEY),028
333,0309015,TOJAKHAMSA(BOKEYTHUMKEY),028
334,0309016,THONGJAGANG(DAREY),028
335,0309017,CHUZOM(DOVAN),028
336,0309018,PIPINGCHU(PIPING),028
337,0309019,NORLAKHA(GEPRING),028
338,0309020,BANGACHU(DOLKHOLA),028
339,0309021,RILANGKHAMSA(RANGATAR),028
340,0309012,NORBUZINGKHA,028
341,0309002,GANGZUR,028
342,0309003,GANGZUR/PANAKHOLA,028
343,0309004,GANGZUR/PASEBUNG,028
344,0309005,GANGZUR/SALARY,028
345,0309006,GANGZUR/SHAMDOLAY,028
346,0309007,YOUBUK(MAJUWA),028
347,0309008,NORBUZINGKHA/PANAKHOLA,028
348,0309010,TSENDAGANG,028
349,0309009,SAMARCHU/SAMAKHOLA,028
350,0310008,ZAMTOG,029
351,0310007,TSHANGLEKHA,029
352,0310006,TRASHIGANG,029
353,0310005,TONGSHONG(TONGZHO),029
354,0310004,SAMEY,029
355,0310003,PELING,029
356,0310002,KALIZINGKHA,029
357,0310001,JANGSAGANG,029
358,0401001,BARA,030
359,0401026,ZOMENA,030
360,0401003,BAYZHINA,030
361,0401004,CHALAKHA,030
362,0401005,CHASUNGSA,030
363,0401006,CHAZHI,030
364,0401007,CHUBDEY,030
365,0401008,CHURAPHAKHA,030
366,0401009,CHURAWOG,030
367,0401010,DAMJI,030
368,0401011,GAYZA,030
369,0401012,JABISA,030
370,0401013,JAZHIDINGKHA,030
371,0401014,JIZHI,030
372,0401015,KABINA,030
373,0401016,KHAILO,030
374,0401017,NAMPAKHA,030
375,0401018,POTOGANG,030
376,0401019,SELIKHA,030
377,0401020,TARSHITHANG,030
378,0401021,TOMU,030
379,0401022,TSANAKHA,030
380,0401023,YEODO,030
381,0401024,YEOMENA,030
382,0401025,ZHAZHUKHA,030
383,0401002,BARSHA,030
384,0402001,AMOCHU,031
385,0402024,ZANANG,031
386,0402003,BALPAKHA,031
387,0402004,BAYCHU,031
388,0402005,CHOKLING,031
389,0402006,DHATAKHA,031
390,0402007,DOCHONG,031
391,0402008,DONGNYEBI,031
392,0402009,GATHANA,031
393,0402010,KHAILO,031
394,0402011,LUNGCHUKHA,031
395,0402012,MANI,031
396,0402013,NEUKHA,031
397,0402014,NUBRI,031
398,0402015,OMCHUGANG,031
399,0402016,PHULAKHA,031
400,0402017,THANGKHA,031
401,0402018,TOBCHEN,031
402,0402019,TSANGKHA,031
403,0402020,TSHEBGANG,031
404,0402021,TSHERINGKHA,031
405,0402022,YEMINA,031
406,0402023,ZAMNA,031
407,0402002,BACHUNG,031
408,0403001,CHONGRA,032
409,0403002,GAYZA,032
410,0403003,LUBCHA,032
411,0403007,TOEKOR,032
412,0403005,NYELU,032
413,0403006,PAZHI,032
414,0403004,LUNGO,032
415,0404008,TAGSHOR,033
416,0404009,THANGZA,033
417,0404010,THRELGA,033
418,0404011,TOENCHE,033
419,0404012,TSHOZHI,033
420,0404013,WACHEY,033
421,0404007,SHANGSA,033
422,0404002,DRANGSHO,033
423,0404003,EUSUNANG,033
424,0404004,LHEDI,033
425,0404005,RAMINANG,033
426,0404006,RELO,033
427,0404001,DOTAG,033
428,0501001,CHENKA,034
429,0501024,YULGANG,034
430,0501003,CHENPA,034
431,0501004,CHUBARNA,034
432,0501005,CHUNGPA,034
433,0501006,DONGSANA/TALUNG,034
434,0501007,GANGKHA,034
435,0501008,GAYCHUKHA,034
436,0501009,GUNGKHA,034
437,0501010,GYENSA,034
438,0501011,JAMGOEN,034
439,0501012,KAJENA,034
440,0501013,LONGLONG,034
441,0501014,MACHINA,034
442,0501015,MAKANA,034
443,0501016,NAKTSHANG,034
444,0501017,PANGPHU,034
445,0501018,TAKCHUGOENPA,034
446,0501019,TOKEY,034
447,0501020,WOOKA,034
448,0501021,YANGOEN,034
449,0501022,YANGTHANG,034
450,0501023,YETSHEPHU,034
451,0501002,CHENKAGOENPA,034
452,0506001,RANGTSE,035
453,0506002,YAUKHA,035
454,0506003,TANGA/CHIGO,035
455,0506004,PHUTSENA,035
456,0506005,NGATSE,035
457,0506006,THANGDOKHA,035
458,0506007,SAIJONG,035
459,0506008,DORITHASA,035
460,0506009,GORIMA,035
461,0506010,YANGTSE,035
462,0506011,KOKHA,035
463,0506012,SEKTENA,035
464,0506013,FENTENA,035
465,0503001,BALI,036
466,0503015,YATAM,036
467,0503003,GANGKHA,036
468,0503004,HAA THROM,036
469,0503005,INGO,036
470,0503006,JUNIDRA,036
471,0503007,KAJENA,036
472,0503008,KARGOEN,036
473,0503009,LHAYULKHA,036
474,0503010,MOMBECHHOKHA,036
475,0503011,NAKTSHANG,036
476,0503012,NAMCHU,036
477,0503013,PHAREKHA,036
478,0503014,WANGTSA,036
479,0503002,DRADING,036
480,0504004,BORAKHA,037
481,0504003,BARASHAM,037
482,0504006,CHUMEYDING,037
483,0504007,DORIKHA,037
484,0504008,DORITHASA,037
485,0504009,GANGRIM,037
486,0504010,JENKANA,037
487,0504011,KOWNA,037
488,0504012,LANGJOGANG,037
489,0504013,LANGPA,037
490,0504014,LHAKHANGCHEN,037
491,0504015,MEDANA,037
492,0504016,NORBUGANG,037
493,0504017,PUDUNA,037
494,0504018,SHARI,037
495,0504001,BALAMNANG,037
496,0504002,BARAKHA,037
497,0504005,BUDUNA,037
498,0505001,AMA,038
499,0505024,BEBJAY,038
500,0505003,GYELDRAKHA,038
501,0505004,MOCHU,038
502,0505005,MOCHU WOOKHA,038
503,0505006,NAKHA,038
504,0505007,NAKHATSHOCHEN,038
505,0505008,NAKHEKHA,038
506,0505009,SHABA,038
507,0505010,SHABJEE,038
508,0505011,TINGMA,038
509,0505012,TRASHIGANG,038
510,0505013,TSHOCHEN,038
511,0505014,YANGTSE,038
512,0505015,YABA,038
513,0505016,SHYMA,038
514,0505017,BIBI,038
515,0505018,DONGTSE,038
516,0505019,CHINGA,038
517,0505020,DARJAYGANG,038
518,0505021,ZOMTOKHA,038
519,0505022,KHARKHA,038
520,0505023,DEBJAY,038
521,0505002,CHANGLINA,038
522,0502001,BALTSHA,039
523,0502016,TSHELUNGKHA,039
524,0502003,BELTSHA,039
525,0502004,DRANGGOEN,039
526,0502005,DUMCHU,039
527,0502006,GAYDENA,039
528,0502007,GOENSAKHA,039
529,0502008,HAGOENPA,039
530,0502009,KANA,039
531,0502010,KIPRI,039
532,0502011,PAGEKHA,039
533,0502012,SANGKARI,039
534,0502013,TAKCHU,039
535,0502014,TAKCHUGOENPA,039
536,0502015,TSHAPHEL,039
537,0502002,BANGYENA,039
538,0601034,TSHOLING,040
539,0601033,TONGLING,040
540,0601036,ZHAMLING,040
541,0601001,AMCHI,040
542,0601002,CHANGRAY,040
543,0601003,CHEYSA,040
544,0601004,DENKALING,040
545,0601005,DHUTHAY,040
546,0601006,GANGZUR,040
547,0601007,JALAMZUR,040
548,0601008,JANG,040
549,0601009,KAMPHU,040
550,0601010,KELUNG,040
551,0601011,KHOWCHUNG,040
552,0601012,LEKPA,040
553,0601013,LINGABI,040
554,0601014,MAGAR,040
555,0601015,NAMSEYGANG,040
556,0601016,NAPZALA,040
557,0601017,NEY,040
558,0601018,NGAR,040
559,0601019,NIMSHONG,040
560,0601020,NYAR,040
561,0601021,PHATALA,040
562,0601022,ROTPA,040
563,0601023,SAMLING,040
564,0601024,SAPHO,040
565,0601025,SHAWA,040
566,0601026,SOMSHING,040
567,0601027,TANGSA,040
568,0601028,TAUSHING,040
569,0601029,TAUSHING GONPA,040
570,0601030,TAZIBAR,040
571,0601031,THIMYUL,040
572,0601032,THRIMA,040
573,0601035,YONGMALING,040
574,0602001,CHANGKHALA,041
575,0602002,JARAY,041
576,0602003,KHARCHUNG,041
577,0602004,LADRONG,041
578,0602009,YUMCHE,041
579,0602006,THRAPASHING,041
580,0602007,WAYANG,041
581,0602008,YABEE,041
582,0602005,NGANGNGEY,041
583,0603001,BAPTONG,042
584,0603021,ZANGKHAR,042
585,0603003,DRAKTENG,042
586,0603004,GANGLA,042
587,0603005,GOENKAR,042
588,0603006,KEMO,042
589,0603007,KEMTSHONG,042
590,0603008,KHARPHU,042
591,0603009,KHOEMA,042
592,0603010,KHOMA,042
593,0603011,LABER,042
594,0603012,LAWA,042
595,0603013,LUKCHU,042
596,0603014,NYALAMDUNG,042
597,0603015,PANGKHAR,042
598,0603016,PENGTSHE,042
599,0603017,ROMATENG,042
600,0603018,SERPHU,042
601,0603019,TAYA,042
602,0603020,TSANGO,042
603,0603002,BERPA,042
604,0604032,TABI,043
605,0604031,SUMDHANG,043
606,0604034,TAKHARME,043
607,0604035,TALING,043
608,0604036,TANGRUNG,043
609,0604037,TERGANG,043
610,0604038,THANGBI,043
611,0604039,THONGJALING,043
612,0604040,THOWA,043
613,0604041,THUENPEY,043
614,0604042,TONGMAY,043
615,0604043,TSHOLING,043
616,0604044,UGYENPHUG,043
617,0604045,WAMDRANG,043
618,0604046,WAWALE,043
619,0604047,ZIMPONG,043
620,0604048,ZONGSAR,043
621,0604001,ARJHALING,043
622,0604002,CHAKTAMIN,043
623,0604003,CHAKZAM,043
624,0604004,CHANGEGANG,043
625,0604005,CHHUSA,043
626,0604006,CHONGSA,043
627,0604007,CHURCHUMA,043
628,0604008,DARJAYGANG,043
629,0604009,DONGMAY,043
630,0604010,DRABLING,043
631,0604011,DUNGKHAR,043
632,0604012,GARGONG,043
633,0604013,GOSHINGPANG,043
634,0604014,GURTA,043
635,0604015,JANGTSE,043
636,0604016,JASABI,043
637,0604017,LAMSAYKAPA,043
638,0604018,LHASAMBI,043
639,0604019,MENBI,043
640,0604020,NALING,043
641,0604021,NYARAY,043
642,0604022,PIRBEE,043
643,0604023,RULING,043
644,0604024,SERPHU,043
645,0604025,SERSHONG,043
646,0604026,SEWEL,043
647,0604027,SHANGTHONGLING,043
648,0604028,SHAWSHONG,043
649,0604029,SINGNAR,043
650,0604030,SUGPEE,043
651,0604033,TADZONG,043
652,0605065,YOUNGSHINGPHEL,044
653,0605066,ZARTHANG,044
654,0605067,ZARTHANG GONPA,044
655,0605068,ZHUNGKHAR,044
656,0605069,ZHUNGPHU,044
657,0605048,SAMCHELING,044
658,0605049,SAMLING,044
659,0605050,SERSHINGBI,044
660,0605051,SHANGRABI,044
661,0605052,SHORMAY,044
662,0605053,TAKAYLA,044
663,0605001,BAMENDRANGSA,044
664,0605002,BARIPHUNG,044
665,0605003,BHUSHONG,044
666,0605004,BUMPASHING,044
667,0605005,CHENGALING,044
668,0605006,CHHALIBE,044
669,0605007,DANGLING,044
670,0605008,DANGSANGGOENPA,044
671,0605009,DANGSANGOENPA,044
672,0605010,DOSAGANG,044
673,0605011,DROMSHONG,044
674,0605012,DUNGKARDOWA,044
675,0605013,GAMSHING,044
676,0605014,GANGKHAR,044
677,0605015,GARAPHO,044
678,0605016,GORGAN,044
679,0605017,KASITHANG,044
680,0605018,KATOK,044
681,0605019,KHAMDHAR,044
682,0605020,KHAMPALING,044
683,0605021,KHARSA,044
684,0605022,KHASHALING,044
685,0605023,KHOCHEN,044
686,0605024,KIMPHAY,044
687,0605025,KUSUMPHAY,044
688,0605026,LANGPHOG,044
689,0605027,LARJAB,044
690,0605028,LEDONG,044
691,0605029,LEKPAGANG,044
692,0605030,LUGARPANG,044
693,0605031,MANEGANG,044
694,0605032,MENJABI,044
695,0605033,MURMO,044
696,0605034,NADRANG,044
697,0605035,NAMDANG,044
698,0605036,NAMNANGBI,044
699,0605037,NGAMALING,044
700,0605038,NYEBI,044
701,0605039,OUMZOR,044
702,0605040,PANGSAR,044
703,0605041,PELRIGONPA,044
704,0605042,PETSIZOR,044
705,0605043,PHAGIDUNG,044
706,0605044,PHUNGSINGGANG,044
707,0605045,RAWABE,044
708,0605046,RAWABEGOENPA,044
709,0605047,REWALING,044
710,0605054,TANGMACHU,044
711,0605055,TANGPA,044
712,0605056,TASHILING,044
713,0605057,THEKCHOLING,044
714,0605058,THONGJALING,044
715,0605059,THONGMAKHAR,044
716,0605060,TSAMPDEMO,044
717,0605061,TUNGKHAR,044
718,0605062,YANGLAGOENPA,044
719,0605063,YOMAY,044
720,0605064,YOUNGRAB,044
721,0607026,SINGYEBI,045
722,0607027,TACHUNG,045
723,0607028,TONGTHROM,045
724,0607029,TONGTHRONG,045
725,0607030,TONGZIBI,045
726,0607031,TSHOCHEN,045
727,0607032,TSHODRANG,045
728,0607033,WANEY,045
729,0607034,YAMALUNG,045
730,0607035,YAMALUNG GONPA,045
731,0607036,YOEZER GONPA,045
732,0607037,YOKPALING,045
733,0607038,YORUNG,045
734,0607039,ZHONGMAY,045
735,0607001,BALAM,045
736,0607002,BALAM/NIMALAWA,045
737,0607003,BAMDHIR,045
738,0607004,CHANGCHEN,045
739,0607005,CHANGSHINGPOKPA,045
740,0607006,CHANGTHROMEY,045
741,0607007,CHANGTHROMEY GONPA,045
742,0607008,DOWALE TANG,045
743,0607009,DRUKLA,045
744,0607010,DULEBI,045
745,0607011,GONGDAR,045
746,0607012,GORTSHOM,045
747,0607013,GULIPANG,045
748,0607014,JANAKCHEN,045
749,0607015,KERMA DEMO,045
750,0607016,KHENYAL LHAKHANG,045
751,0607017,LHAKHANGTSHAWA,045
752,0607018,MANGDHIR,045
753,0607019,MUKPAKHAR,045
754,0607020,OBEE,045
755,0607021,ONGAR,045
756,0607022,PANGSHINGMEY,045
757,0607023,PHOLA DOWA,045
758,0607024,SAMDANG,045
759,0607025,SERBUCHUKA,045
760,0606001,AMDRANGCHU,046
761,0606023,ZHAM,046
762,0606003,CHENGLING,046
763,0606004,CHHUSA,046
764,0606005,DHOKPABI,046
765,0606006,DRAGOM,046
766,0606007,DRAGOM GOENPA,046
767,0606008,DRALEDOWA,046
768,0606009,JABUM,046
769,0606010,JALANG,046
770,0606011,KEROO,046
771,0606012,KUPINYSA,046
772,0606013,LEKCHUGANG,046
773,0606014,LEKPACHU,046
774,0606015,LEKSHOGANG,046
775,0606016,MENJI,046
776,0606017,NYAKA,046
777,0606018,PHANGCHANGBI,046
778,0606019,PUMOGANG,046
779,0606020,SERSHING,046
780,0606021,TONGLING,046
781,0606022,WANGZHING,046
782,0606002,BUDHUR,046
783,0608051,TSHOCHIM,047
784,0608050,TSHOCHEN,047
785,0608053,UMLING,047
786,0608054,WAMBUR,047
787,0608055,YANGLA,047
788,0608056,YANGLONG,047
789,0608001,AUTSHO,047
790,0608002,BANGTSHO,047
791,0608003,BARCHHU,047
792,0608004,CHABI,047
793,0608005,CHANGCHANG GONPA,047
794,0608006,CHANGMADUNG,047
795,0608007,CHIM GONG,047
796,0608008,CHOWA,047
797,0608009,CHULUNG,047
798,0608010,CHUNGKA,047
799,0608011,DAGARTHANG,047
800,0608012,DENKALING,047
801,0608013,DOMKHAR,047
802,0608014,DONGLING,047
803,0608015,DONGTHROM,047
804,0608016,GAMANANG,047
805,0608017,GENCHUNGLA,047
806,0608018,GODONG,047
807,0608019,GONEY,047
808,0608020,GUNGDRANG,047
809,0608021,JARKANG,047
810,0608022,KAWACHEN,047
811,0608023,KHABLANG,047
812,0608024,KHARPHU,047
813,0608025,KIPHUG,047
814,0608026,LAGAY,047
815,0608027,LANGABI,047
816,0608028,LEWSA,047
817,0608029,NGATHUNG,047
818,0608030,PELDRAPHU,047
819,0608031,PHOMAY DUNG,047
820,0608032,PHOWANTAY,047
821,0608033,PHUNTSHOCHOLING,047
822,0608034,PHURSHONGANG,047
823,0608035,SANGPHU,047
824,0608036,SHEMARCHU,047
825,0608037,SHEMARCHU GONPA,047
826,0608038,SOKAROM,047
827,0608039,SOKCHEN,047
828,0608040,TAKCHU,047
829,0608041,TANGKASHING,047
830,0608042,TASHI  LING,047
831,0608043,THONGSHI LUNG,047
832,0608044,TOEKHAR,047
833,0608045,TONGPHUGANG,047
834,0608046,TONGSHELUNG,047
835,0608047,TRANGKA SHING,047
836,0608048,TSHANGPHU,047
837,0608049,TSHENKHAR,047
838,0608052,TSHOLADRANG,047
839,0701001,BALAM,048
840,0701002,JADUNG,048
